"33","1494","276","6927044","12","12"
"33","1474","278","6927044","12","12"
"33","1498","280","6927044","12","12"
"33","1500","282","6927044","12","12"
"33","1502","284","6927044","12","12"
"33","1480","286","6927044","12","12"
"33","1482","288","6927044","12","12"
"33","1484","290","6927044","12","12"
"33","1486","292","6927044","12","12"
"33","1510","294","6927044","12","12"
"33","1514","296","6927044","12","12"
"33","1516","298","6927044","12","12"
"18","782","254","6927046","12","5"
"18","784","256","6927046","12","5"
"18","786","258","6927046","12","5"
"18","788","260","6927046","12","5"
"18","790","262","6927046","12","5"
"18","792","264","6927046","12","5"
"18","794","266","6927046","12","5"
"18","796","268","6927046","12","5"
"18","798","270","6927046","12","5"
"18","800","272","6927046","12","5"
"18","802","274","6927046","12","5"
"18","804","276","6927046","12","5"
"18","806","278","6927046","12","5"
"18","808","280","6927046","12","5"
"18","810","282","6927046","12","5"
"18","812","284","6927046","12","5"
"18","814","286","6927046","12","5"
"18","816","288","6927046","12","5"
"18","818","290","6927046","12","5"
"18","820","292","6927046","12","5"
"18","822","294","6927046","12","5"
"18","824","296","6927046","12","5"
"18","826","298","6927046","12","5"
"34","1518","2","6927044","31","10"
"34","1522","4","6927044","31","10"
"34","1524","6","6927044","31","10"
"34","1542","8","6927044","31","10"
"34","1544","10","6927044","31","10"
"34","1528","12","6927044","31","10"
"34","1530","14","6927044","31","10"
"34","1532","16","6927044","31","10"
"34","1534","18","6927044","31","10"
"34","1536","20","6927044","31","10"
"34","1556","22","6927044","31","10"
"34","1540","24","6927044","31","10"
"34","1520","26","6927044","31","10"
"34","1526","28","6927044","31","10"
"34","1546","30","6927044","31","10"
"34","1548","32","6927044","31","10"
"34","1550","34","6927044","31","10"
"34","1552","36","6927044","31","10"
"34","1538","38","6927044","31","10"
"34","1554","40","6927044","31","10"
"34","1558","42","6927044","31","10"
"34","1560","44","6927044","31","10"
"34","1562","46","6927044","31","10"
"55","2484","92","6927047","5","4"
"55","2486","94","6927047","5","4"
"55","2488","96","6927047","5","4"
"55","2490","98","6927047","5","4"
"55","2492","100","6927047","5","4"
"55","2494","102","6927047","5","4"
"55","2496","104","6927047","5","4"
"55","2498","106","6927047","5","4"
"55","2500","108","6927047","5","4"
"55","2502","110","6927047","5","4"
"55","2504","112","6927047","5","4"
"55","2506","114","6927047","5","4"
"55","2508","116","6927047","5","4"
"55","2510","118","6927047","5","4"
"55","2512","120","6927047","5","4"
"55","2514","122","6927047","5","4"
"55","2516","124","6927047","5","4"
"55","2518","126","6927047","5","4"
"55","2520","128","6927047","5","4"
"55","2522","130","6927047","5","4"
"55","2524","132","6927047","5","4"
"55","2526","134","6927047","5","4"
"55","2528","136","6927047","5","4"
"28","1242","92","6927058","5","1"
"28","1244","94","6927058","5","1"
"28","1246","96","6927058","5","1"
"28","1248","98","6927058","5","1"
"28","1250","100","6927058","5","1"
"28","1252","102","6927058","5","1"
"28","1254","104","6927058","5","1"
"28","1256","106","6927058","5","1"
"28","1258","108","6927058","5","1"
"28","1260","110","6927058","5","1"
"28","1262","112","6927058","5","1"
"28","1264","114","6927058","5","1"
"28","1266","116","6927058","5","1"
"28","1268","118","6927058","5","1"
"28","1270","120","6927058","5","1"
"28","1272","122","6927058","5","1"
"28","1274","124","6927058","5","1"
"28","1276","126","6927058","5","1"
"28","1278","128","6927058","5","1"
"28","1280","130","6927058","5","1"
"28","1282","132","6927058","5","1"
"28","1284","134","6927058","5","1"
"28","1286","136","6927058","5","1"
"60","2714","92","6927059","5","3"
"60","2716","94","6927059","5","3"
"60","2718","96","6927059","5","3"
"60","2720","98","6927059","5","3"
"60","2736","100","6927059","5","3"
"60","2722","102","6927059","5","3"
"60","2738","104","6927059","5","3"
"60","2724","106","6927059","5","3"
"60","2726","108","6927059","5","3"
"60","2728","110","6927059","5","3"
"60","2730","112","6927059","5","3"
"60","2740","114","6927059","5","3"
"60","2742","116","6927059","5","3"
"60","2744","118","6927059","5","3"
"60","2746","120","6927059","5","3"
"60","2748","122","6927059","5","3"
"60","2732","124","6927059","5","3"
"60","2750","126","6927059","5","3"
"60","2734","128","6927059","5","3"
"60","2752","130","6927059","5","3"
"60","2754","132","6927059","5","3"
"60","2756","134","6927059","5","3"
"60","2758","136","6927059","5","3"
"14","599","92","6927061","5","12"
"14","601","94","6927061","5","12"
"14","603","96","6927061","5","12"
"14","605","98","6927061","5","12"
"14","607","100","6927061","5","12"
"14","609","102","6927061","5","12"
"14","611","104","6927061","5","12"
"14","613","106","6927061","5","12"
"14","615","108","6927061","5","12"
"14","617","110","6927061","5","12"
"14","619","112","6927061","5","12"
"14","621","114","6927061","5","12"
"14","623","116","6927061","5","12"
"14","625","118","6927061","5","12"
"14","627","120","6927061","5","12"
"14","629","122","6927061","5","12"
"14","631","124","6927061","5","12"
"14","633","126","6927061","5","12"
"14","635","128","6927061","5","12"
"14","637","130","6927061","5","12"
"14","639","132","6927061","5","12"
"14","641","134","6927061","5","12"
"14","643","136","6927061","5","12"
"42","1912","39","6927048","13","7"
"42","1886","597","6927048","13","7"
"42","1888","598","6927048","13","7"
"42","1916","599","6927048","13","7"
"42","1890","600","6927048","13","7"
"42","1896","601","6927048","13","7"
"42","1918","602","6927048","13","7"
"42","1900","603","6927048","13","7"
"42","1902","604","6927048","13","7"
"42","1926","605","6927048","13","7"
"42","1906","606","6927048","13","7"
"42","1908","607","6927048","13","7"
"42","1910","608","6927048","13","7"
"42","1914","609","6927048","13","7"
"42","1892","610","6927048","13","7"
"42","1894","611","6927048","13","7"
"42","1920","612","6927048","13","7"
"42","1898","613","6927048","13","7"
"42","1922","614","6927048","13","7"
"42","1924","615","6927048","13","7"
"42","1904","616","6927048","13","7"
"42","1928","617","6927048","13","7"
"42","1930","618","6927048","13","7"
"41","1840","300","6927048","20","5"
"41","1842","302","6927048","20","5"
"41","1868","304","6927048","20","5"
"41","1846","306","6927048","20","5"
"41","1848","308","6927048","20","5"
"41","1872","310","6927048","20","5"
"41","1850","312","6927048","20","5"
"41","1852","314","6927048","20","5"
"41","1858","316","6927048","20","5"
"41","1884","318","6927048","20","5"
"41","1860","320","6927048","20","5"
"41","1862","322","6927048","20","5"
"41","1864","324","6927048","20","5"
"41","1866","326","6927048","20","5"
"41","1844","328","6927048","20","5"
"41","1870","330","6927048","20","5"
"41","1882","332","6927048","20","5"
"41","1874","334","6927048","20","5"
"41","1876","336","6927048","20","5"
"41","1854","338","6927048","20","5"
"41","1878","340","6927048","20","5"
"41","1880","342","6927048","20","5"
"41","1856","344","6927048","20","5"
"25","1104","300","6927049","20","8"
"25","1106","302","6927049","20","8"
"25","1108","304","6927049","20","8"
"25","1110","306","6927049","20","8"
"25","1112","308","6927049","20","8"
"25","1132","310","6927049","20","8"
"25","1114","312","6927049","20","8"
"25","1116","314","6927049","20","8"
"25","1120","316","6927049","20","8"
"25","1122","318","6927049","20","8"
"25","1124","320","6927049","20","8"
"25","1140","322","6927049","20","8"
"25","1148","324","6927049","20","8"
"25","1126","326","6927049","20","8"
"25","1128","328","6927049","20","8"
"25","1130","330","6927049","20","8"
"25","1118","332","6927049","20","8"
"25","1134","334","6927049","20","8"
"25","1136","336","6927049","20","8"
"25","1138","338","6927049","20","8"
"25","1142","340","6927049","20","8"
"25","1144","342","6927049","20","8"
"25","1146","344","6927049","20","8"
"11","461","619","6927050","1","10"
"11","465","620","6927050","1","10"
"11","469","621","6927050","1","10"
"11","491","622","6927050","1","10"
"11","471","623","6927050","1","10"
"11","473","624","6927050","1","10"
"11","495","625","6927050","1","10"
"11","501","626","6927050","1","10"
"11","479","627","6927050","1","10"
"11","481","628","6927050","1","10"
"11","505","629","6927050","1","10"
"11","463","630","6927050","1","10"
"11","467","631","6927050","1","10"
"11","487","632","6927050","1","10"
"11","489","633","6927050","1","10"
"11","475","634","6927050","1","10"
"11","483","635","6927050","1","10"
"11","477","636","6927050","1","10"
"11","485","637","6927050","1","10"
"11","493","638","6927050","1","10"
"11","497","639","6927050","1","10"
"11","499","640","6927050","1","10"
"11","503","641","6927050","1","10"
"53","2392","619","6927063","1","9"
"53","2394","620","6927063","1","9"
"53","2396","621","6927063","1","9"
"53","2400","622","6927063","1","9"
"53","2402","623","6927063","1","9"
"53","2422","624","6927063","1","9"
"53","2426","625","6927063","1","9"
"53","2406","626","6927063","1","9"
"53","2408","627","6927063","1","9"
"53","2410","628","6927063","1","9"
"53","2412","629","6927063","1","9"
"53","2418","630","6927063","1","9"
"53","2434","631","6927063","1","9"
"53","2420","632","6927063","1","9"
"53","2398","633","6927063","1","9"
"53","2404","634","6927063","1","9"
"53","2414","635","6927063","1","9"
"53","2436","636","6927063","1","9"
"53","2416","637","6927063","1","9"
"53","2424","638","6927063","1","9"
"53","2428","639","6927063","1","9"
"53","2430","640","6927063","1","9"
"53","2432","641","6927063","1","9"
"64","2898","619","6927080","1","12"
"64","2900","620","6927080","1","12"
"64","2902","621","6927080","1","12"
"64","2904","622","6927080","1","12"
"64","2906","623","6927080","1","12"
"64","2908","624","6927080","1","12"
"64","2910","625","6927080","1","12"
"64","2912","626","6927080","1","12"
"64","2914","627","6927080","1","12"
"64","2916","628","6927080","1","12"
"64","2918","629","6927080","1","12"
"64","2920","630","6927080","1","12"
"64","2922","631","6927080","1","12"
"64","2924","632","6927080","1","12"
"64","2926","633","6927080","1","12"
"64","2928","634","6927080","1","12"
"64","2930","635","6927080","1","12"
"64","2932","636","6927080","1","12"
"64","2934","637","6927080","1","12"
"64","2936","638","6927080","1","12"
"64","2938","639","6927080","1","12"
"64","2940","640","6927080","1","12"
"64","2942","641","6927080","1","12"
"26","1150","619","6927084","1","9"
"26","1176","620","6927084","1","9"
"26","1156","621","6927084","1","9"
"26","1182","622","6927084","1","9"
"26","1158","623","6927084","1","9"
"26","1160","624","6927084","1","9"
"26","1186","625","6927084","1","9"
"26","1166","626","6927084","1","9"
"26","1168","627","6927084","1","9"
"26","1170","628","6927084","1","9"
"26","1194","629","6927084","1","9"
"26","1152","630","6927084","1","9"
"26","1154","631","6927084","1","9"
"26","1178","632","6927084","1","9"
"26","1180","633","6927084","1","9"
"26","1162","634","6927084","1","9"
"26","1172","635","6927084","1","9"
"26","1164","636","6927084","1","9"
"26","1174","637","6927084","1","9"
"26","1184","638","6927084","1","9"
"26","1188","639","6927084","1","9"
"26","1190","640","6927084","1","9"
"26","1192","641","6927084","1","9"
"58","2622","619","6927093","1","5"
"58","2624","620","6927093","1","5"
"58","2626","621","6927093","1","5"
"58","2630","622","6927093","1","5"
"58","2632","623","6927093","1","5"
"58","2634","624","6927093","1","5"
"58","2636","625","6927093","1","5"
"58","2638","626","6927093","1","5"
"58","2640","627","6927093","1","5"
"58","2642","628","6927093","1","5"
"58","2666","629","6927093","1","5"
"58","2648","630","6927093","1","5"
"58","2664","631","6927093","1","5"
"58","2628","632","6927093","1","5"
"58","2650","633","6927093","1","5"
"58","2652","634","6927093","1","5"
"58","2644","635","6927093","1","5"
"58","2654","636","6927093","1","5"
"58","2646","637","6927093","1","5"
"58","2656","638","6927093","1","5"
"58","2658","639","6927093","1","5"
"58","2660","640","6927093","1","5"
"58","2662","641","6927093","1","5"
"16","691","47","6927051","24","1"
"16","693","49","6927051","24","1"
"16","695","51","6927051","24","1"
"16","697","53","6927051","24","1"
"16","699","55","6927051","24","1"
"16","701","57","6927051","24","1"
"16","703","59","6927051","24","1"
"16","705","61","6927051","24","1"
"16","707","63","6927051","24","1"
"16","709","65","6927051","24","1"
"16","711","67","6927051","24","1"
"16","713","69","6927051","24","1"
"16","715","71","6927051","24","1"
"16","717","73","6927051","24","1"
"16","719","75","6927051","24","1"
"16","721","77","6927051","24","1"
"16","723","79","6927051","24","1"
"16","725","81","6927051","24","1"
"16","727","83","6927051","24","1"
"16","729","85","6927051","24","1"
"16","731","87","6927051","24","1"
"16","733","89","6927051","24","1"
"16","735","91","6927051","24","1"
"32","1426","666","6927052","9","11"
"32","1428","667","6927052","9","11"
"32","1430","668","6927052","9","11"
"32","1432","669","6927052","9","11"
"32","1434","670","6927052","9","11"
"32","1436","671","6927052","9","11"
"32","1438","672","6927052","9","11"
"32","1440","673","6927052","9","11"
"32","1442","674","6927052","9","11"
"32","1444","675","6927052","9","11"
"32","1446","676","6927052","9","11"
"32","1448","677","6927052","9","11"
"32","1450","678","6927052","9","11"
"32","1452","679","6927052","9","11"
"32","1454","680","6927052","9","11"
"32","1456","681","6927052","9","11"
"32","1458","682","6927052","9","11"
"32","1460","683","6927052","9","11"
"32","1462","684","6927052","9","11"
"32","1464","685","6927052","9","11"
"32","1466","686","6927052","9","11"
"32","1468","687","6927052","9","11"
"32","1470","688","6927052","9","11"
"56","2530","666","6927078","9","10"
"56","2532","667","6927078","9","10"
"56","2534","668","6927078","9","10"
"56","2538","669","6927078","9","10"
"56","2540","670","6927078","9","10"
"56","2560","671","6927078","9","10"
"56","2542","672","6927078","9","10"
"56","2544","673","6927078","9","10"
"56","2566","674","6927078","9","10"
"56","2548","675","6927078","9","10"
"56","2550","676","6927078","9","10"
"56","2552","677","6927078","9","10"
"56","2554","678","6927078","9","10"
"56","2556","679","6927078","9","10"
"56","2536","680","6927078","9","10"
"56","2558","681","6927078","9","10"
"56","2562","682","6927078","9","10"
"56","2564","683","6927078","9","10"
"56","2568","684","6927078","9","10"
"56","2546","685","6927078","9","10"
"56","2570","686","6927078","9","10"
"56","2572","687","6927078","9","10"
"56","2574","688","6927078","9","10"
"15","645","666","6927094","9","6"
"15","647","667","6927094","9","6"
"15","649","668","6927094","9","6"
"15","651","669","6927094","9","6"
"15","653","670","6927094","9","6"
"15","655","671","6927094","9","6"
"15","657","672","6927094","9","6"
"15","659","673","6927094","9","6"
"15","661","674","6927094","9","6"
"15","663","675","6927094","9","6"
"15","665","676","6927094","9","6"
"15","667","677","6927094","9","6"
"15","669","678","6927094","9","6"
"15","671","679","6927094","9","6"
"15","673","680","6927094","9","6"
"15","675","681","6927094","9","6"
"15","677","682","6927094","9","6"
"15","679","683","6927094","9","6"
"15","681","684","6927094","9","6"
"15","683","685","6927094","9","6"
"15","685","686","6927094","9","6"
"15","687","687","6927094","9","6"
"15","689","688","6927094","9","6"
"45","2024","642","6927053","8","12"
"45","2026","643","6927053","8","12"
"45","2028","644","6927053","8","12"
"45","2030","645","6927053","8","12"
"45","2032","646","6927053","8","12"
"45","2034","647","6927053","8","12"
"45","2036","648","6927053","8","12"
"45","2038","649","6927053","8","12"
"45","2040","650","6927053","8","12"
"45","2042","651","6927053","8","12"
"45","2044","652","6927053","8","12"
"45","2046","653","6927053","8","12"
"45","2048","654","6927053","8","12"
"45","2050","655","6927053","8","12"
"45","2052","656","6927053","8","12"
"45","2054","657","6927053","8","12"
"45","2056","658","6927053","8","12"
"45","2058","659","6927053","8","12"
"45","2060","661","6927053","8","12"
"45","2064","662","6927053","8","12"
"45","2066","663","6927053","8","12"
"45","2068","664","6927053","8","12"
"45","2062","665","6927053","8","12"
"46","2070","48","6927053","29","9"
"46","2072","50","6927053","29","9"
"46","2074","52","6927053","29","9"
"46","2076","54","6927053","29","9"
"46","2096","56","6927053","29","9"
"46","2078","58","6927053","29","9"
"46","2086","60","6927053","29","9"
"46","2088","62","6927053","29","9"
"46","2090","64","6927053","29","9"
"46","2106","66","6927053","29","9"
"46","2110","68","6927053","29","9"
"46","2092","70","6927053","29","9"
"46","2112","72","6927053","29","9"
"46","2094","74","6927053","29","9"
"46","2098","76","6927053","29","9"
"46","2080","78","6927053","29","9"
"46","2100","80","6927053","29","9"
"46","2082","82","6927053","29","9"
"46","2084","84","6927053","29","9"
"46","2102","86","6927053","29","9"
"46","2108","88","6927053","29","9"
"46","2114","90","6927053","29","9"
"46","2104","660","6927053","29","9"
"31","1380","48","6927054","29","5"
"31","1382","50","6927054","29","5"
"31","1384","52","6927054","29","5"
"31","1386","54","6927054","29","5"
"31","1388","56","6927054","29","5"
"31","1392","58","6927054","29","5"
"31","1394","60","6927054","29","5"
"31","1396","62","6927054","29","5"
"31","1398","64","6927054","29","5"
"31","1418","66","6927054","29","5"
"31","1400","68","6927054","29","5"
"31","1402","70","6927054","29","5"
"31","1404","72","6927054","29","5"
"31","1406","74","6927054","29","5"
"31","1390","76","6927054","29","5"
"31","1408","78","6927054","29","5"
"31","1424","80","6927054","29","5"
"31","1410","82","6927054","29","5"
"31","1412","84","6927054","29","5"
"31","1414","86","6927054","29","5"
"31","1420","88","6927054","29","5"
"31","1422","90","6927054","29","5"
"31","1416","660","6927054","29","5"
"3","93","391","6927055","7","3"
"3","95","392","6927055","7","3"
"3","97","393","6927055","7","3"
"3","99","394","6927055","7","3"
"3","101","395","6927055","7","3"
"3","103","396","6927055","7","3"
"3","105","397","6927055","7","3"
"3","107","398","6927055","7","3"
"3","115","399","6927055","7","3"
"3","111","400","6927055","7","3"
"3","125","401","6927055","7","3"
"3","109","402","6927055","7","3"
"3","117","403","6927055","7","3"
"3","119","404","6927055","7","3"
"3","121","405","6927055","7","3"
"3","123","406","6927055","7","3"
"3","127","407","6927055","7","3"
"3","129","408","6927055","7","3"
"3","131","409","6927055","7","3"
"3","133","410","6927055","7","3"
"3","113","411","6927055","7","3"
"3","135","412","6927055","7","3"
"3","137","413","6927055","7","3"
"59","2668","391","6927072","7","2"
"59","2670","392","6927072","7","2"
"59","2672","393","6927072","7","2"
"59","2674","394","6927072","7","2"
"59","2676","395","6927072","7","2"
"59","2678","396","6927072","7","2"
"59","2680","397","6927072","7","2"
"59","2682","398","6927072","7","2"
"59","2684","399","6927072","7","2"
"59","2686","400","6927072","7","2"
"59","2688","401","6927072","7","2"
"59","2690","402","6927072","7","2"
"59","2692","403","6927072","7","2"
"59","2694","404","6927072","7","2"
"59","2696","405","6927072","7","2"
"59","2698","406","6927072","7","2"
"59","2700","407","6927072","7","2"
"59","2702","408","6927072","7","2"
"59","2704","409","6927072","7","2"
"59","2706","410","6927072","7","2"
"59","2708","411","6927072","7","2"
"59","2710","412","6927072","7","2"
"59","2712","413","6927072","7","2"
"51","2300","391","6927082","7","11"
"51","2322","392","6927082","7","11"
"51","2302","393","6927082","7","11"
"51","2304","394","6927082","7","11"
"51","2306","395","6927082","7","11"
"51","2308","396","6927082","7","11"
"51","2310","397","6927082","7","11"
"51","2312","398","6927082","7","11"
"51","2314","399","6927082","7","11"
"51","2316","400","6927082","7","11"
"51","2318","401","6927082","7","11"
"51","2324","402","6927082","7","11"
"51","2326","403","6927082","7","11"
"51","2328","404","6927082","7","11"
"51","2330","405","6927082","7","11"
"51","2332","406","6927082","7","11"
"51","2334","407","6927082","7","11"
"51","2320","408","6927082","7","11"
"51","2336","409","6927082","7","11"
"51","2338","410","6927082","7","11"
"51","2340","411","6927082","7","11"
"51","2342","412","6927082","7","11"
"51","2344","413","6927082","7","11"
"19","828","391","6927088","7","7"
"19","850","392","6927088","7","7"
"19","830","393","6927088","7","7"
"19","832","394","6927088","7","7"
"19","834","395","6927088","7","7"
"19","836","396","6927088","7","7"
"19","838","397","6927088","7","7"
"19","840","398","6927088","7","7"
"19","852","399","6927088","7","7"
"19","844","400","6927088","7","7"
"19","860","401","6927088","7","7"
"19","842","402","6927088","7","7"
"19","854","403","6927088","7","7"
"19","856","404","6927088","7","7"
"19","858","405","6927088","7","7"
"19","846","406","6927088","7","7"
"19","862","407","6927088","7","7"
"19","864","408","6927088","7","7"
"19","866","409","6927088","7","7"
"19","868","410","6927088","7","7"
"19","848","411","6927088","7","7"
"19","870","412","6927088","7","7"
"19","872","413","6927088","7","7"
"36","1628","83","6927056","18","9"
"36","1634","414","6927056","18","9"
"36","1636","415","6927056","18","9"
"36","1614","416","6927056","18","9"
"36","1616","417","6927056","18","9"
"36","1638","418","6927056","18","9"
"36","1620","419","6927056","18","9"
"36","1622","420","6927056","18","9"
"36","1624","421","6927056","18","9"
"36","1648","422","6927056","18","9"
"36","1626","423","6927056","18","9"
"36","1630","424","6927056","18","9"
"36","1612","425","6927056","18","9"
"36","1640","426","6927056","18","9"
"36","1618","427","6927056","18","9"
"36","1642","428","6927056","18","9"
"36","1632","429","6927056","18","9"
"36","1644","430","6927056","18","9"
"36","1646","431","6927056","18","9"
"36","1650","432","6927056","18","9"
"36","1652","433","6927056","18","9"
"36","1610","434","6927056","18","9"
"36","1654","435","6927056","18","9"
"35","1564","184","6927056","14","8"
"35","1566","185","6927056","14","8"
"35","1568","186","6927056","14","8"
"35","1570","187","6927056","14","8"
"35","1572","188","6927056","14","8"
"35","1574","189","6927056","14","8"
"35","1576","190","6927056","14","8"
"35","1590","191","6927056","14","8"
"35","1578","192","6927056","14","8"
"35","1580","193","6927056","14","8"
"35","1582","194","6927056","14","8"
"35","1586","195","6927056","14","8"
"35","1588","196","6927056","14","8"
"35","1592","197","6927056","14","8"
"35","1594","198","6927056","14","8"
"35","1596","199","6927056","14","8"
"35","1598","200","6927056","14","8"
"35","1600","201","6927056","14","8"
"35","1602","202","6927056","14","8"
"35","1584","203","6927056","14","8"
"35","1604","204","6927056","14","8"
"35","1606","205","6927056","14","8"
"35","1608","206","6927056","14","8"
"20","874","184","6927057","14","12"
"20","876","185","6927057","14","12"
"20","878","186","6927057","14","12"
"20","880","187","6927057","14","12"
"20","882","188","6927057","14","12"
"20","884","189","6927057","14","12"
"20","886","190","6927057","14","12"
"20","888","191","6927057","14","12"
"20","890","192","6927057","14","12"
"20","892","193","6927057","14","12"
"20","912","194","6927057","14","12"
"20","900","195","6927057","14","12"
"20","902","196","6927057","14","12"
"20","896","197","6927057","14","12"
"20","904","198","6927057","14","12"
"20","906","199","6927057","14","12"
"20","908","200","6927057","14","12"
"20","910","201","6927057","14","12"
"20","914","202","6927057","14","12"
"20","916","203","6927057","14","12"
"20","894","204","6927057","14","12"
"20","918","205","6927057","14","12"
"20","898","206","6927057","14","12"
"43","1932","574","6927060","28","4"
"43","1934","575","6927060","28","4"
"43","1936","576","6927060","28","4"
"43","1938","577","6927060","28","4"
"43","1940","578","6927060","28","4"
"43","1942","579","6927060","28","4"
"43","1944","580","6927060","28","4"
"43","1946","581","6927060","28","4"
"43","1948","582","6927060","28","4"
"43","1950","583","6927060","28","4"
"43","1952","584","6927060","28","4"
"43","1954","585","6927060","28","4"
"43","1956","586","6927060","28","4"
"43","1958","587","6927060","28","4"
"43","1960","588","6927060","28","4"
"43","1962","589","6927060","28","4"
"43","1964","590","6927060","28","4"
"43","1966","591","6927060","28","4"
"43","1968","592","6927060","28","4"
"43","1970","593","6927060","28","4"
"43","1972","594","6927060","28","4"
"43","1974","595","6927060","28","4"
"43","1976","596","6927060","28","4"
"27","1196","574","6927092","28","7"
"27","1200","575","6927092","28","7"
"27","1202","576","6927092","28","7"
"27","1206","577","6927092","28","7"
"27","1228","578","6927092","28","7"
"27","1210","579","6927092","28","7"
"27","1234","580","6927092","28","7"
"27","1238","581","6927092","28","7"
"27","1240","582","6927092","28","7"
